Longitude,Latitude,polygon_area,polygon_perimeter,polygon_density_250,polygon_density_500,mean_number_of_floors_250,mean_number_of_floors_500,std_number_of_floors_250,std_number_of_floors_500,units_density_250,units_density_500,population_density_250,population_density_500
-73.93256333,40.858025,1.4856876952074981e-10,7.02308255952057e-05,15.0,69.0,4.353549159152928,4.886730992120418,2.006005660395033,2.545020872141821,2553.0,8955.0,5284.0,20802.0
-73.93252667,40.85802,1.4856876952074981e-10,7.02308255952057e-05,15.0,69.0,4.353549159152928,4.897664669800973,2.006005660395033,2.529397876803073,2553.0,9181.0,5284.0,20802.0
-73.93236,40.85800833,1.4856876952074981e-10,7.02308255952057e-05,14.0,72.0,4.4050007479294,4.88280651283895,1.840277729170301,2.5082186270092577,2669.0,9338.0,4764.0,21349.0
-73.93232833,40.85798833,1.4856876952074981e-10,7.02308255952057e-05,14.0,72.0,4.379683299483834,4.887838915934269,1.8437341843724877,2.5036810823530593,2651.0,9393.0,4764.0,21349.0
-73.93229,40.85796667,1.4856876952074981e-10,7.02308255952057e-05,15.0,72.0,4.4050007479294,4.951556619277369,1.8402777291703007,2.711173401140599,2793.0,9650.0,4764.0,21349.0
-73.93226333,40.857935,1.4856876952074981e-10,7.02308255952057e-05,15.0,73.0,4.375385535913108,4.93549887159051,1.8413723501239116,2.681845928833798,2793.0,9801.0,4764.0,21349.0
-73.93225,40.85789667,1.4856876952074981e-10,7.02308255952057e-05,15.0,74.0,4.324243330823515,4.931760683851537,1.8733093041046496,2.674226698178804,2794.0,9833.0,5284.0,21349.0
-73.93225,40.85785833,1.4856876952074981e-10,7.02308255952057e-05,15.0,75.0,4.3735302916816465,4.92350529631371,1.8671467944812488,2.67148007638519,2885.0,9839.0,5284.0,21349.0
-73.93226167,40.85781167,1.4856876952074981e-10,7.02308255952057e-05,15.0,75.0,4.470423377948619,4.915320167393225,1.9458864127834559,2.66872882748331,3039.0,9843.0,5284.0,21349.0
-73.93228,40.85775167,1.4856876952074981e-10,7.02308255952057e-05,14.0,75.0,4.471233696360986,4.839407793802575,1.9065185611529243,2.4626836914737362,2877.0,9696.0,5284.0,21652.0
-73.93230333,40.85768333,1.4856876952074981e-10,7.02308255952057e-05,16.0,76.0,4.478379186950702,4.8281522661235625,1.894576777465739,2.4592077553249343,2897.0,9754.0,5284.0,21652.0
-73.932335,40.85761,1.4856876952074981e-10,7.02308255952057e-05,17.0,78.0,4.492106050452,4.861182444461637,1.8713456401482245,2.4544927629067907,2943.0,9757.0,6304.0,21652.0
-73.93237167,40.85753333,1.4856876952074981e-10,7.02308255952057e-05,16.0,80.0,4.492106050452,4.833750997239201,1.8713456401482247,2.4552227481447386,2993.0,9750.0,6304.0,22856.0
-73.93240333,40.857455,1.4856876952074981e-10,7.02308255952057e-05,18.0,79.0,4.5550007479294,4.848771472694295,1.8469899556038143,2.4401033783523767,3217.0,9774.0,6304.0,22147.0
-73.93244167,40.85737667,1.4856876952074981e-10,7.02308255952057e-05,18.0,79.0,4.599000598343521,4.84938873198942,1.838944388562896,2.4351375722773705,3296.0,9869.0,6304.0,24180.0
-73.93247667,40.85729833,1.4856876952074981e-10,7.02308255952057e-05,18.0,78.0,4.593924656550399,4.843822159773489,1.8499896721176181,2.43762164178954,3270.0,9902.0,6663.0,24920.0
-73.93250667,40.85722,1.4856876952074981e-10,7.02308255952057e-05,19.0,78.0,4.619241112246602,4.813575306442886,1.8139688273835204,2.3551007157957273,3261.0,10040.0,6663.0,24920.0
-73.93256,40.85707333,1.4856876952074981e-10,7.02308255952057e-05,20.0,81.0,4.659259997954964,4.784902179068295,1.7962488168233979,2.359093552114002,3389.0,10171.0,6663.0,25630.0
-73.93258833,40.85700833,1.4856876952074981e-10,7.02308255952057e-05,20.0,83.0,4.659259997954964,4.77874608354619,1.7962488168233979,2.352511418209189,3389.0,10203.0,6663.0,25630.0
-73.932615,40.85695167,1.4856876952074981e-10,7.02308255952057e-05,20.0,83.0,4.639025119931121,4.77874608354619,1.7945271256478312,2.352511418209189,3390.0,10208.0,6663.0,25630.0
-73.932655,40.85687333,3.1921925579918e-11,2.8636701764322293e-05,20.0,84.0,4.639025119931121,4.7493594388840705,1.7945271256478312,2.3416528998117685,3458.0,10498.0,6663.0,25630.0
-73.93266,40.85685333,3.1921925579918e-11,2.8636701764322293e-05,20.0,82.0,4.667470600413879,4.7493594388840705,1.802187114710887,2.3416528998117685,3460.0,10498.0,6663.0,25630.0
-73.93278,40.856825,3.1921925579918e-11,2.8636701764322293e-05,22.0,83.0,4.671605676967309,4.679300588732602,1.8224133676582348,2.138493022385965,3483.0,10170.0,6663.0,21500.0
-73.9328,40.85677667,3.1921925579918e-11,2.8636701764322293e-05,23.0,85.0,4.712195851638438,4.673970424825491,1.8211479151121588,2.13019259518002,3627.0,10396.0,7046.0,20269.0
-73.932805,40.85670667,3.1921925579918e-11,2.8636701764322293e-05,23.0,85.0,4.691566985956047,4.685768686656959,1.8197571390026632,2.115590302655435,3630.0,10511.0,7432.0,21303.0
-73.93280667,40.85662,3.523098461179185e-11,2.6238599954080575e-05,25.0,87.0,4.6732538771231615,4.681522606294957,1.8342153265714225,2.0932843854408465,3639.0,10684.0,7432.0,21362.0
-73.93283167,40.85653333,3.523098461179185e-11,2.6238599954080575e-05,26.0,88.0,4.68146429025881,4.705371828164444,1.8438490634999531,2.068154487122613,3623.0,10936.0,6862.0,21618.0
-73.93286667,40.85644667,3.523098461179185e-11,2.6238599954080575e-05,25.0,90.0,4.644878924405152,4.694771121450663,1.8927362368246312,2.0657614830951516,3294.0,10731.0,6862.0,21971.0
-73.93293833,40.85628,3.523098461179185e-11,2.6238599954080575e-05,26.0,92.0,4.477025091688496,4.698362550752688,1.9707423238443482,2.05502198893279,3160.0,11034.0,6862.0,22572.0
-73.93297,40.85620667,3.523098461179185e-11,2.6238599954080575e-05,27.0,93.0,4.3983737628191255,4.672121977678578,1.9947635551691052,2.067141332579796,3195.0,11037.0,6862.0,23219.0
-73.93299833,40.85613833,8.533659013825916e-11,5.437800214829375e-05,28.0,96.0,4.330346615739256,4.658734091235125,2.0019114829461686,2.066472620924907,3126.0,11081.0,6862.0,23718.0
-73.93301833,40.85607833,8.533659013825916e-11,5.437800214829375e-05,28.0,95.0,4.296397157782735,4.646777063718874,2.012076959462993,2.060836614311675,3032.0,11142.0,6862.0,23718.0
-73.93304833,40.85599667,8.533659013825916e-11,5.437800214829375e-05,28.0,95.0,4.256073138124343,4.633398164649159,2.0296278496447577,2.0585185887894695,2849.0,11282.0,6862.0,23718.0
-73.93305667,40.855975,8.533659013825916e-11,5.437800214829375e-05,28.0,95.0,4.25646501994603,4.632548494810629,2.035756606217116,2.0554688455312053,2775.0,11362.0,6862.0,23718.0
-73.93305667,40.85596,1.1655713411266347e-10,6.390926753063479e-05,28.0,96.0,4.2383148389828245,4.633715007525516,2.0301198876807947,2.0523077021887435,2778.0,11389.0,6862.0,23718.0
-73.93308,40.855925,1.1655713411266347e-10,6.390926753063479e-05,29.0,98.0,4.202170260669572,4.628076464786775,2.0605197503244295,2.0494918181819237,2762.0,11413.0,6862.0,23718.0
-73.93312833,40.85582833,1.1655713411266347e-10,6.390926753063479e-05,29.0,101.0,4.216830873604566,4.612303594124315,2.080495128551817,2.045795872412185,2807.0,11324.0,6862.0,24484.0
-73.93315,40.85577833,1.1655713411266347e-10,6.390926753063479e-05,29.0,100.0,4.247251645444681,4.616708854982232,2.073337676716641,2.0364889074807397,2772.0,11493.0,6862.0,24484.0
-73.93317333,40.85572167,2.606900647571963e-11,2.7806454841538414e-05,29.0,100.0,4.234751645444681,4.603842266070576,2.0778003183243756,2.035961630426547,2759.0,11672.0,6862.0,24484.0
-73.93319833,40.85565833,2.606900647571963e-11,2.7806454841538414e-05,28.0,101.0,4.234751645444681,4.595988812189068,2.0778003183243756,2.0249678860452325,2759.0,11749.0,6439.0,25131.0
-73.93322667,40.85559667,2.606900647571963e-11,2.7806454841538414e-05,29.0,100.0,4.305927551056475,4.578988914398868,2.114640543377306,2.0316518470733755,2946.0,11714.0,6439.0,25131.0
-73.93325333,40.85553667,2.606900647571963e-11,2.7806454841538414e-05,29.0,101.0,4.301014324500942,4.569793137106498,2.13953395957146,2.029026666617696,2883.0,11674.0,6439.0,25722.0
-73.93327333,40.85548,2.606900647571963e-11,2.7806454841538414e-05,30.0,102.0,4.220791205731243,4.5425814874043695,2.1277740232127487,2.0025168505805686,2675.0,11756.0,6439.0,25483.0
-73.93329333,40.85542667,2.606900647571963e-11,2.7806454841538414e-05,32.0,103.0,4.194475416257558,4.520289847412976,2.1241550257419974,2.0051674566741085,2628.0,11795.0,6842.0,26311.0
-73.93332167,40.85537167,2.606900647571963e-11,2.7806454841538414e-05,34.0,104.0,4.194475416257558,4.472837499154412,2.1241550257419974,1.7928510909587725,2650.0,11739.0,6842.0,26178.0
-73.93334833,40.85530833,2.606900647571963e-11,2.7806454841538414e-05,33.0,102.0,4.240770918404801,4.478811011911869,2.1100106035939925,1.7882960317883092,2814.0,11789.0,6842.0,26178.0
-73.93337333,40.85523833,2.606900647571963e-11,2.7806454841538414e-05,33.0,103.0,4.338989008045246,4.464888480819551,2.124929870982684,1.787279418199603,2900.0,11723.0,6842.0,26178.0
-73.933585,40.85466,1.691982227392964e-11,1.9443832262957048e-05,34.0,109.0,4.26081242795546,4.458120948056138,2.09066433621684,1.7547940810333857,2712.0,12243.0,4457.0,28574.0
-73.93361333,40.85457833,1.691982227392964e-11,1.9443832262957048e-05,32.0,109.0,4.230668262249387,4.437289798308518,2.067165684918637,1.7523652327280501,2649.0,12224.0,4098.0,28574.0
-73.93373667,40.85432333,1.691982227392964e-11,1.9443832262957048e-05,34.0,112.0,4.157693841906462,4.384049568550003,2.030343481999727,1.753937902932498,2569.0,12096.0,4800.0,27007.0
-73.93374833,40.85430167,1.691982227392964e-11,1.9443832262957048e-05,35.0,112.0,4.18101417302157,4.382543577275063,2.0279381306338915,1.7558159911475824,2700.0,12011.0,4800.0,27007.0
-73.93472,40.85456167,4.329100922905697e-11,3.931681357813325e-05,37.0,107.0,4.594628294551691,4.566266883140416,2.18130749775888,1.850621855436149,2951.0,10744.0,4247.0,22644.0
-73.93480333,40.85458167,4.329100922905697e-11,3.931681357813325e-05,37.0,107.0,4.620924365662967,4.572452655179036,2.1982929948701733,1.865360973984937,2895.0,10931.0,4247.0,22644.0
-73.93489333,40.85460167,4.329100922905697e-11,3.931681357813325e-05,38.0,107.0,4.736508886259556,4.565017339105867,2.1944293169740976,1.8723487031865955,2978.0,10850.0,4247.0,22644.0
-73.93498833,40.854625,4.329100922905697e-11,3.931681357813325e-05,37.0,106.0,4.770170100010359,4.563201077018337,2.2167870086770582,1.8853347906200986,2840.0,10710.0,4247.0,22049.0
-73.93507,40.85464833,4.329100922905697e-11,3.931681357813325e-05,36.0,107.0,4.728525178698544,4.562722228137317,2.238102994182573,1.8886685258955513,2892.0,10528.0,5407.0,22049.0
-73.93514333,40.854675,4.329100922905697e-11,3.931681357813325e-05,35.0,107.0,4.79301625291652,4.554403873967138,2.1894466078598946,1.8937274134598352,3028.0,10454.0,5004.0,22049.0
-73.93519333,40.85469333,4.329100922905697e-11,3.931681357813325e-05,36.0,105.0,4.773548773124851,4.552877859836888,2.2016171093698036,1.8967874737770511,2974.0,10408.0,5004.0,22049.0
-73.93522667,40.854705,7.364019507204032e-11,5.373283609176755e-05,36.0,105.0,4.80580683764098,4.551696661150074,2.1752367255201435,1.9059663025010791,2973.0,10341.0,5744.0,21708.0
-73.935255,40.85471833,7.364019507204032e-11,5.373283609176755e-05,35.0,105.0,4.935873395773664,4.550140052334623,2.1434344545054502,1.9090890126388482,3125.0,10320.0,5744.0,21708.0
-73.93529333,40.85473167,7.364019507204032e-11,5.373283609176755e-05,34.0,105.0,4.934839095705496,4.572962839973419,2.160635475817642,1.9004831404748397,3124.0,10370.0,5744.0,22465.0
-73.93534667,40.85474667,7.364019507204032e-11,5.373283609176755e-05,35.0,103.0,4.982951212028538,4.569966087973232,2.114287652943633,1.906801951163385,3103.0,10301.0,5224.0,22465.0
-73.93541333,40.85476333,7.364019507204032e-11,5.373283609176755e-05,35.0,103.0,4.918710063447432,4.578079484243315,2.1563521319041143,1.906079201568349,3112.0,10212.0,5224.0,21089.0
-73.935485,40.854795,7.364019507204032e-11,5.373283609176755e-05,37.0,103.0,4.958688720768367,4.559257751198406,2.1434086372397028,1.9383435402251799,3173.0,9827.0,6052.0,20808.0
-73.93556333,40.85481667,7.364019507204032e-11,5.373283609176755e-05,36.0,101.0,5.0242624912601705,4.5522109927804175,2.4100691470581763,1.9433908044043742,3320.0,9757.0,6052.0,20808.0
-73.935635,40.85484333,7.364019507204032e-11,5.373283609176755e-05,35.0,101.0,5.00786904863722,4.576399751235138,2.406775144780764,1.9476888845712979,3308.0,9689.0,6052.0,20808.0
-73.93574667,40.85489,5.4971107265718024e-11,4.798398137601589e-05,34.0,99.0,5.00786904863722,4.577761340289486,2.4067751447807644,1.9691248206253713,3251.0,9397.0,5703.0,19670.0
-73.935785,40.85491167,5.4971107265718024e-11,4.798398137601589e-05,34.0,97.0,5.042034101133397,4.587155833627526,2.4119971843214056,1.9734067320813926,3171.0,9292.0,5703.0,19670.0
-73.93581333,40.85492833,5.4971107265718024e-11,4.798398137601589e-05,34.0,97.0,4.974666866114506,4.579673504394965,2.4471474333284755,1.9792219520846923,3175.0,9223.0,5703.0,19670.0
-73.93585,40.85494667,5.4971107265718024e-11,4.798398137601589e-05,33.0,97.0,4.974666866114506,4.623211255441857,2.4471474333284755,2.0702039223216486,3175.0,9803.0,5703.0,19670.0
-73.93591333,40.85500167,5.4971107265718024e-11,4.798398137601589e-05,33.0,95.0,5.0913335327811735,4.623698886858703,2.351771781850508,2.0866050485695875,3225.0,9677.0,5703.0,18742.0
-73.935925,40.85502833,5.4971107265718024e-11,4.798398137601589e-05,33.0,95.0,5.0913335327811735,4.623698886858703,2.351771781850508,2.0866050485695875,3225.0,9677.0,5703.0,18742.0
-73.93592167,40.855055,5.4971107265718024e-11,4.798398137601589e-05,34.0,95.0,5.126779863845261,4.623698886858703,2.3556712123766896,2.0866050485695875,3224.0,9677.0,5703.0,18057.0
-73.93591333,40.85508667,5.4971107265718024e-11,4.798398137601589e-05,32.0,94.0,5.126779863845261,4.622111118448824,2.3556712123766896,2.0908590583309214,3224.0,9657.0,5703.0,18057.0
-73.93589833,40.85511833,5.4971107265718024e-11,4.798398137601589e-05,32.0,95.0,5.05800019944784,4.591320523853195,2.394954760529438,2.0035444408407277,3226.0,9063.0,5703.0,18057.0
-73.93588333,40.85515667,5.4971107265718024e-11,4.798398137601589e-05,31.0,92.0,5.109830711302888,4.604979927491421,2.381562780475921,2.0066698350970587,3257.0,9091.0,5703.0,18057.0
-73.93585333,40.855245,5.4971107265718024e-11,4.798398137601589e-05,31.0,91.0,5.074666866114507,4.586408325132039,2.377028366235858,2.0224066891493475,3367.0,9008.0,5703.0,17300.0
-73.93581333,40.85533833,5.4971107265718024e-11,4.798398137601589e-05,30.0,88.0,5.237377245358531,4.585066860867382,2.3813245877778013,2.024475795093302,3532.0,8927.0,5703.0,17150.0
-73.93579167,40.855375,5.4971107265718024e-11,4.798398137601589e-05,29.0,88.0,5.324666866114507,4.596404873415046,2.338182432467433,2.021642911328353,3467.0,8924.0,5102.0,17150.0
-73.935775,40.85540833,5.4971107265718024e-11,4.798398137601589e-05,28.0,85.0,5.422069171842593,4.583246978678203,2.3082239825487365,2.0178850416795746,3480.0,8866.0,3942.0,17876.0
-73.935755,40.85544,5.4971107265718024e-11,4.798398137601589e-05,28.0,85.0,5.465762914692719,4.592512331153128,2.3126445688851174,2.0174797868601617,3520.0,8866.0,3942.0,17876.0
-73.93573167,40.85547333,5.4971107265718024e-11,4.798398137601589e-05,28.0,86.0,5.456551930463283,4.570886226570309,2.3314226791180634,2.0271037602477135,3522.0,8784.0,3942.0,17876.0
-73.93570167,40.85552167,5.4971107265718024e-11,4.798398137601589e-05,29.0,83.0,5.456551930463283,4.574082005403093,2.3314226791180634,2.022108280966638,3522.0,8708.0,3114.0,17399.0
-73.93563333,40.85564667,5.4971107265718024e-11,4.798398137601589e-05,27.0,82.0,5.324666866114507,4.58538240017049,2.4014781047303604,2.0151860496088116,3520.0,8759.0,5898.0,17399.0
-73.93559833,40.85572167,5.4971107265718024e-11,4.798398137601589e-05,27.0,82.0,5.271579157313516,4.566698510266144,2.4855593146615687,2.026208183405033,3336.0,8896.0,5898.0,17399.0
-73.93555833,40.85579333,1.1791984013794467e-10,9.200641001114778e-05,26.0,81.0,5.286666888275378,4.5831349089309645,2.5309664850866023,2.027715010337018,3210.0,8929.0,5595.0,16863.0
-73.93551,40.85586333,1.1791984013794467e-10,9.200641001114778e-05,26.0,82.0,5.299636581215825,4.583612329959023,2.509662509882255,2.0254545394021766,3360.0,8910.0,5595.0,17433.0
-73.93546167,40.85593167,1.1791984013794467e-10,9.200641001114778e-05,26.0,80.0,5.323703925312414,4.575047959210976,2.4821286832032357,2.0277714925974126,3260.0,8501.0,5595.0,16208.0
-73.93541833,40.85599833,1.1791984013794467e-10,9.200641001114778e-05,26.0,80.0,5.249629851238341,4.574353070699764,2.5494564646037623,2.0189479824913263,3198.0,8542.0,5595.0,16208.0
-73.93538667,40.85607,1.1791984013794467e-10,9.200641001114778e-05,25.0,77.0,5.220769460901353,4.584393753603499,2.593690212041409,2.0158467562695748,3069.0,8509.0,5762.0,16208.0
-73.93535167,40.85613667,7.662635963728302e-11,4.690223070183444e-05,25.0,77.0,5.205490430722949,4.587137386249525,2.6166765237009137,2.0155212789982246,3018.0,8489.0,5762.0,16208.0
-73.93531667,40.856205,7.662635963728302e-11,4.690223070183444e-05,25.0,77.0,5.2600002493098,4.571038977694099,2.622441346120144,2.015942205250675,2858.0,8392.0,5762.0,16208.0
-73.93527667,40.85626833,7.662635963728302e-11,4.690223070183444e-05,25.0,76.0,5.275102285038171,4.571715539386423,2.5976518344289343,2.020210598974554,2952.0,8365.0,5762.0,16208.0
-73.93525,40.85633,4.2393606311572696e-11,3.5844090069617445e-05,25.0,75.0,5.218333582643133,4.576939001455878,2.5943134975374775,2.017655546798642,2861.0,8340.0,5762.0,15219.0
-73.935215,40.85638,4.2393606311572696e-11,3.5844090069617445e-05,23.0,76.0,5.201702382273838,4.594687146557527,2.6192340876977274,2.014292101045299,2812.0,8344.0,5762.0,15219.0
-73.935175,40.856425,4.2393606311572696e-11,3.5844090069617445e-05,22.0,76.0,5.071667414596067,4.579426982475637,2.6449814136958607,2.0201301845405473,2754.0,8366.0,4918.0,15219.0
-73.93514667,40.85645833,4.2393606311572696e-11,3.5844090069617445e-05,22.0,75.0,5.090612977563494,4.57666780636861,2.6211412617481904,2.0157093316624497,2826.0,8382.0,4918.0,15219.0
-73.935125,40.85648333,4.2393606311572696e-11,3.5844090069617445e-05,22.0,75.0,5.090612977563494,4.57666780636861,2.6211412617481904,2.0157093316624497,2826.0,8362.0,4918.0,15219.0
-73.93507667,40.85655167,4.2393606311572696e-11,3.5844090069617445e-05,22.0,75.0,5.158298636183217,4.605239234940038,2.6047145125759954,2.0001859684966377,2655.0,8424.0,4918.0,14866.0
-73.93504,40.856595,4.2393606311572696e-11,3.5844090069617445e-05,22.0,76.0,5.2486964326219825,4.5889963604660675,2.558897193441804,2.0006896890665877,2654.0,8312.0,4918.0,14866.0
-73.93500167,40.85664167,4.2393606311572696e-11,3.5844090069617445e-05,22.0,78.0,5.191818997741163,4.588152793068285,2.5999652962456423,1.9917987893373434,2521.0,8352.0,5883.0,14866.0
-73.93496167,40.856685,4.2393606311572696e-11,3.5844090069617445e-05,22.0,76.0,5.191818997741163,4.5806615063085285,2.5999652962456423,1.9948077672748126,2521.0,8417.0,5883.0,14866.0
-73.93491333,40.85677833,4.2393606311572696e-11,3.5844090069617445e-05,21.0,76.0,5.089091996988217,4.616058727902247,2.6157395697430568,1.9970165813907614,2475.0,8490.0,5883.0,14866.0
-73.9349,40.85682667,4.2393606311572696e-11,3.5844090069617445e-05,21.0,76.0,5.149768276758399,4.6263777943806605,2.6151904460965563,1.9962947674589484,2521.0,8490.0,5883.0,14866.0
-73.93490333,40.85687333,4.2393606311572696e-11,3.5844090069617445e-05,20.0,77.0,5.149768276758399,4.600292249693188,2.6151904460965563,2.014412776507149,2521.0,8391.0,5883.0,14866.0
-73.93493,40.856915,4.2393606311572696e-11,3.5844090069617445e-05,21.0,76.0,5.149768276758399,4.615981389396063,2.6151904460965563,2.0082511595544696,2521.0,8366.0,5883.0,14866.0
-73.935025,40.856975,4.2393606311572696e-11,3.5844090069617445e-05,20.0,74.0,5.211000897515281,4.585001037942841,2.6233097601658626,2.040501693428414,2328.0,8033.0,6031.0,14866.0
-73.93508333,40.85699667,4.2393606311572696e-11,3.5844090069617445e-05,20.0,74.0,5.230244778063688,4.551735792875854,2.593977547012007,2.0513767374170753,2440.0,7891.0,6031.0,14866.0
-73.93514167,40.85701667,4.2393606311572696e-11,3.5844090069617445e-05,20.0,74.0,5.211000897515281,4.552269151565295,2.6233097601658626,2.061291894619572,2413.0,7854.0,5066.0,14866.0
-73.93519833,40.85704,4.2393606311572696e-11,3.5844090069617445e-05,21.0,73.0,5.1907701512977225,4.566179138239096,2.6536461722236355,2.06850581073715,2306.0,7817.0,5066.0,14866.0
-73.93525333,40.857065,4.2393606311572696e-11,3.5844090069617445e-05,21.0,72.0,5.1907701512977225,4.559466456526939,2.6536461722236355,2.091797580349593,2306.0,7699.0,5066.0,14866.0
-73.93536,40.85712167,4.2393606311572696e-11,3.5844090069617445e-05,20.0,70.0,5.417298267584086,4.542334596502987,2.53413410142713,2.1250216759348803,2262.0,7363.0,5066.0,14866.0
-73.935385,40.857175,4.2393606311572696e-11,3.5844090069617445e-05,20.0,71.0,5.373334330572533,4.549832738036729,2.5551331355589304,2.1324106126251405,2195.0,7328.0,5066.0,14866.0
-73.93540333,40.85719833,4.2393606311572696e-11,3.5844090069617445e-05,17.0,71.0,5.373334330572533,4.5621155849745,2.5551331355589304,2.1391439821891667,2195.0,7281.0,5066.0,14866.0
-73.93549,40.857215,4.2393606311572696e-11,3.5844090069617445e-05,17.0,69.0,5.355429597160319,4.605510343536153,2.589150230770899,2.160017139517686,2165.0,7159.0,4546.0,14463.0
-73.93555,40.85720167,4.2393606311572696e-11,3.5844090069617445e-05,17.0,68.0,5.2900009972392,4.594668044669925,2.582114756889952,2.170110938433975,2173.0,7038.0,4546.0,14104.0
-73.93561333,40.85716167,4.2393606311572696e-11,3.5844090069617445e-05,16.0,67.0,5.2347381017758305,4.555152965681261,2.556248709402856,2.1823744753959633,2222.0,6926.0,4546.0,14104.0
-73.93566667,40.85710833,4.2393606311572696e-11,3.5844090069617445e-05,18.0,68.0,5.298001196687041,4.5672741778024735,2.509228816884727,2.184810197157972,2311.0,6982.0,4546.0,14104.0
-73.93571167,40.85705167,1.1791984013794467e-10,9.200641001114778e-05,19.0,66.0,5.370257330784902,4.579757629904138,2.4997666040403965,2.1793013745334884,2311.0,6967.0,4546.0,14104.0
-73.93574667,40.85699167,1.1791984013794467e-10,9.200641001114778e-05,20.0,67.0,5.436000897515281,4.585855190879747,2.502234739967375,2.1790696746020948,2397.0,7001.0,4546.0,14507.0
-73.93580333,40.85693833,1.1791984013794467e-10,9.200641001114778e-05,20.0,67.0,5.3990005983435205,4.595584363829929,2.5560351145626563,2.187805237353631,2399.0,6940.0,4546.0,14507.0
-73.935855,40.85688333,1.1791984013794467e-10,9.200641001114778e-05,20.0,68.0,5.354737157022905,4.59056056710732,2.4685840740528184,2.198060959297777,2304.0,6826.0,4546.0,15110.0
-73.93590167,40.85683,1.1791984013794467e-10,9.200641001114778e-05,20.0,67.0,5.2810262547113025,4.596771747231544,2.478733262594421,2.197796265817562,2288.0,6856.0,4546.0,15110.0
-73.93595333,40.85677667,8.974211957456748e-11,5.639579750744249e-05,19.0,67.0,5.152821126506174,4.578501645444681,2.56599988909544,2.2076312744853155,2209.0,6744.0,4546.0,15110.0
-73.93601667,40.85672167,8.974211957456748e-11,5.639579750744249e-05,20.0,66.0,4.986342339039298,4.588429328749364,2.6134892630982796,2.216681179426557,2218.0,6759.0,4546.0,15110.0
-73.93608,40.85665833,8.974211957456748e-11,5.639579750744249e-05,20.0,67.0,5.129524664300267,4.592153565007271,2.5135177409811864,2.22318900302324,2383.0,6742.0,4546.0,15110.0
-73.93613833,40.85658167,8.974211957456748e-11,5.639579750744249e-05,20.0,66.0,5.224762759538362,4.594718636925465,2.4296249492177973,2.2220892893694346,2446.0,6784.0,4546.0,14540.0
-73.93619667,40.8565,8.974211957456748e-11,5.639579750744249e-05,21.0,65.0,5.260000815922981,4.627772377523241,2.4265416861011078,2.219563549304249,2592.0,6780.0,4724.0,13814.0
-73.93632333,40.85633,8.974211957456748e-11,5.639579750744249e-05,21.0,66.0,5.282728088650254,4.632454485982068,2.45659535040798,2.2116447251305975,2544.0,6876.0,2460.0,13814.0
-73.93637833,40.856245,8.974211957456748e-11,5.639579750744249e-05,23.0,66.0,5.31391382392633,4.636457362475626,2.407046233250073,2.2180583362673563,2691.0,6852.0,3137.0,13814.0
-73.93643333,40.85616333,5.729351047415738e-11,4.072407958459835e-05,22.0,68.0,5.335510936747167,4.6370202687649,2.3366433591982463,2.198241862685961,2851.0,6911.0,3965.0,13814.0
-73.93648833,40.85608333,8.258010710924444e-11,7.333112876825148e-05,23.0,70.0,5.321667414596067,4.735063279656041,2.3588682960617335,2.2966509648068474,2859.0,7604.0,3965.0,13814.0
-73.93653833,40.85601,8.258010710924444e-11,7.333112876825148e-05,24.0,71.0,5.2487507479294,4.744391776245601,2.390654226186353,2.2848147986603715,2800.0,7678.0,4451.0,14632.0
-73.93659,40.85594333,8.258010710924444e-11,7.333112876825148e-05,24.0,73.0,5.194902664717866,4.7733347838630795,2.3654526556695843,2.2750685223224054,2900.0,7768.0,4451.0,14632.0
-73.93662667,40.85588667,8.258010710924444e-11,7.333112876825148e-05,23.0,75.0,5.281887469822853,4.7733347838630795,2.3070425818311904,2.2750685223224054,3044.0,7752.0,4451.0,14632.0
-73.9367,40.85578667,8.258010710924444e-11,7.333112876825148e-05,25.0,78.0,5.2443642891020215,4.766865321523125,2.2774257965877758,2.2523115584353484,3100.0,7894.0,4451.0,16977.0
-73.93675667,40.85570833,8.258010710924444e-11,7.333112876825148e-05,25.0,79.0,5.235790103519494,4.794824866885516,2.237566000614492,2.2426349943799146,3123.0,7966.0,4451.0,18087.0
-73.93677167,40.85567667,8.258010710924444e-11,7.333112876825148e-05,25.0,79.0,5.210848066112054,4.781287949341568,2.2205819268958806,2.243022990699188,3157.0,7966.0,5611.0,18087.0
-73.93678167,40.85565333,8.258010710924444e-11,7.333112876825148e-05,25.0,79.0,5.210848066112054,4.7883734845198145,2.2205819268958806,2.238411551656029,3157.0,8015.0,5611.0,18087.0
-73.93678,40.85563833,8.258010710924444e-11,7.333112876825148e-05,25.0,79.0,5.22400059834352,4.796553099640277,2.2043156268928983,2.2274474104787627,3208.0,8135.0,5611.0,18087.0
-73.93677333,40.85560167,8.258010710924444e-11,7.333112876825148e-05,25.0,79.0,5.22400059834352,4.784546882410674,2.2043156268928983,2.22164865757334,3208.0,8184.0,5611.0,18623.0
-73.93677,40.855565,8.258010710924444e-11,7.333112876825148e-05,26.0,79.0,5.265161869364697,4.7857641316625905,2.182007615113114,2.215422780608448,3272.0,8205.0,5611.0,18623.0
-73.93679,40.85547,8.258010710924444e-11,7.333112876825148e-05,28.0,77.0,5.2643757479294,4.7982527393676415,2.159383984925225,2.1783944998752167,3348.0,8287.0,5611.0,18623.0
